coord_x;coord_y
1914338.39388;4224037.54895
1913426.11551;4225297.56093
1914796.91753;4224860.37708
1914243.33673;4224941.1481
1915187.17083;4224786.48646
1913456.40089;4225655.94878
1914949.80698;4224522.2961
1913756.98702;4224940.7258
1913208.36096;4223625.75041
1912668.95571;4221750.75963
1913113.17813;4222082.47476
1914014.8331;4221965.42775
1912865.03645;4221933.5986
1913031.31042;4221181.22638
1914545.29221;4221552.39933
1914495.9534;4222504.706
1913028.98969;4221238.69994
1913023.03645;4221444.69644
1912520.85308;4222527.78709
1915410.70927;4222170.57265
1912570.49259;4222287.22435
1913253.91198;4224588.33693
1914261.59856;4221986.59099
1913273.08006;4224984.75853
1912936.15073;4225215.58826
1913021.56911;4221531.78065
1913765.62889;4223115.17739
1915206.65243;4222342.36248
1913620.50598;4221744.08522
1913021.32751;4225770.89075
1913850.56658;4223261.0724
1913322.11975;4223590.11868
1914284.28043;4222605.21827
1913511.5382;4224679.59292
1914279.7;4224134.07715
1915560.80324;4222831.28667
1914158.09866;4224959.99472
1915505.53347;4222931.06842
1914563.32669;4223982.99421
1914245.37555;4221724.49889
1915013.14215;4222657.57317
1912966.81278;4225695.20841
1914877.65896;4225342.93972
1914077.96887;4221790.6981
1915473.88028;4224580.25321
1915372.33859;4222945.42636
1915707.09346;4225135.07599
1913168.55808;4223032.41962
1914805.26414;4221441.7934
1915068.68908;4225033.67913
1915073.03469;4221515.00967
1913235.38947;4223611.20656
1914077.04249;4224739.95778
1914224.08979;4222013.72176
1915379.84817;4222618.59924
1913370.09303;4225101.64926
1915417.69316;4224612.99119
1912661.27797;4223118.23661
1913686.03463;4224841.94793
1914823.37849;4221937.85235
1913430.76847;4224335.4522
1913759.52705;4221416.75429
1911990.94697;4226450.15032
1915508.95634;4223300.03591
1913645.67747;4222626.85572
1911908.3976;4226243.33446
1915246.90803;4223116.79393
1914584.19251;4223269.00159
1914973.60676;4222307.65401
1914222.73802;4222156.37375
1915125.36037;4222602.3878
1913684.53731;4225099.76366
1913519.97843;4222933.05191
1913556.63851;4223101.67044
1914985.29246;4222770.74625
1915244.29559;4224985.44117
1913009.24374;4223565.61361
1914158.16587;4224991.55553
1912471.93022;4223733.59017
1915994.34616;4223629.9082
1915273.28741;4225845.15489
1914399.10128;4221477.10659
1914038.05269;4223702.67026
1914293.93805;4224107.38926
1914675.74451;4223048.9078
1913224.04127;4225640.54096
1912968.82993;4225239.23481
1914162.69451;4221564.14467
1914642.20737;4223606.26912
1914754.58663;4221635.3199
1915095.66491;4222520.51306
1914176.76739;4222096.12482
1913025.92023;4222114.28922
1914885.07244;4225331.54514
1912816.44998;4225586.94834
1915189.30781;4222795.00475
1914453.06447;4222252.65726
1914026.22557;4224246.57194
1915707.62274;4222716.54604
1913198.26832;4224413.44868
1912495.11669;4221922.60759
1914736.9583;4221667.05698
1912893.39564;4222232.62737
1913238.58989;4223008.57459
1913015.59034;4221547.837
1913640.89705;4222632.57303
1913126.58709;4222823.97966
1913774.49175;4223665.30227
1915819.53862;4224587.54922
1912380.00192;4221924.86038
1915405.53526;4222257.53839
1912977.31777;4225231.25191
1914825.73679;4225054.91472
1913910.13142;4221372.03459
1913598.28852;4223907.53263
1913128.21079;4224391.27814
1914450.23356;4224111.28971
1914730.33665;4225274.27814
1912761.00828;4223572.07803
1914642.9422;4225131.08286
1913777.68464;4223095.60065
1913477.90733;4225399.8104
1915730.14297;4223025.39144
1911977.96087;4226312.35975
1912703.6322;4221790.7534
1913762.46438;4224876.36614
1912701.23402;4221964.4794
1914844.66121;4220762.58245
1915354.76876;4223090.37415
1914874.34918;4221543.13657
1914745.6449;4221661.1247
1913590.21596;4222440.70446
1912082.2701;4226377.23377
1914266.84906;4221461.56308
1914428.94813;4224642.69444
1915162.05657;4222875.59863
1915406.65153;4224618.08712
1914944.75644;4225379.19514
1912659.26775;4223217.90049
1912853.24866;4223044.54555
1914696.65276;4221749.49102
1915063.8874;4224786.794
1912961.81566;4225797.21544
1914321.80558;4224226.42199
1915091.47618;4222428.91566
1914548.7203;4221560.18572
1914501.29239;4225239.046
1914208.62121;4224104.13697
1914812.27894;4220947.12823
1913663.38882;4224703.21336
1913978.03592;4223225.41154
1914109.04985;4221575.81776
1914347.96005;4221803.27669
1914788.68815;4222049.82011
1914742.76661;4222464.71862
1913055.69514;4225049.16185
1912624.6888;4223948.00819
1914507.29751;4224831.29269
1914289.6512;4223985.79133
1913256.82915;4223621.10719
1914488.13289;4221365.41028
1914462.30044;4223678.77735
1914404.63421;4223703.41397
1915351.45956;4224782.4658
1914796.77257;4225430.61337
1913553.50973;4223078.30023
1914428.41684;4224212.47211
1914917.91591;4222500.24439
1915262.84418;4222810.96229
1915291.91411;4223043.96282
1913676.23948;4223490.7909
1912935.62698;4225267.98509
1915347.80447;4225058.70538
1915322.82649;4225328.35621
1915314.86658;4224131.66099
1913147.30173;4225626.20923
1913451.45821;4224677.67987
1915398.97719;4224588.82407
1914668.2888;4222302.8487
1913676.32655;4221453.90596
1915929.25518;4223825.83931
1913473.2167;4225202.91888
1915118.0857;4222844.13263
1912647.16115;4221858.56079
1914420.54492;4221384.65011
1915168.60862;4222166.60675
1913181.26015;4225867.01589
1915840.42997;4223118.74445
1915479.46658;4223706.07771
1912945.21838;4224826.76743
1915475.66631;4223254.20925
1914927.95202;4222356.03487
1914503.22476;4223981.70765
1915441.87423;4222304.18775
1914530.07363;4221429.39405
1912999.96086;4224248.08926
1915724.75295;4225251.12767
1914566.54689;4221338.21268
1914313.60994;4221323.72594
1915484.41397;4225098.28372
1914276.18304;4221809.14572
1915212.17069;4223081.42914
1914548.2067;4224166.62684
1915286.07479;4225047.68664
1913110.27586;4222347.70432
1913181.63307;4225228.12867
1913578.85672;4223220.07281
1912938.8917;4222250.75986
1914904.79852;4221301.21477
1912557.28657;4225911.01327
1915655.31812;4222661.14125
1915391.87331;4224602.59534
1914403.42437;4223589.01116
1912912.23644;4224851.46291
1914914.27396;4225353.03832
1912940.87486;4222756.46005
1915345.11892;4222102.35709
1912674.45498;4223078.17201
1913782.43922;4224616.4972
1914597.50292;4221536.44853
1915156.92158;4222443.63512
1914765.14469;4225421.81614
1914558.74641;4222473.82134
1915178.0422;4223100.21239
1914868.76897;4220586.89443
1912902.01173;4224922.90286
1913971.43317;4221877.05276
1912569.49063;4221332.81237
1914448.78368;4224655.48884
1914120.34141;4222190.72245
1913809.16368;4223434.28876
1914857.32825;4222306.45121
1912598.02827;4221993.65658
1912555.65257;4223657.96266
1914015.1416;4224460.38133
1914977.5821;4225573.50651
1911933.89552;4226268.48558
1912770.95949;4221855.19387
1915449.83088;4222244.11084
1912664.99969;4223040.07742
1915802.74008;4224591.41194
1912595.95429;4223777.48118
1915501.63798;4223186.24291
1915460.26466;4224669.38686
1913354.58995;4224778.1607
1914642.53965;4223600.98922
1915598.62391;4222633.67436
1914918.82158;4222253.3548
1914901.75841;4225542.65105
1915338.11501;4221396.96632
1914418.35221;4221370.82935
1913286.79982;4222850.46336
1915151.15525;4224682.09725
1913557.65371;4223680.06916
1914775.59327;4224675.47208
1913111.14474;4223592.09218
1914026.54755;4221709.33707
1912693.88267;4223284.50298
1915046.13685;4222016.48475
1912991.69286;4225742.36333
1912704.71699;4224172.50669
1914124.55826;4224473.42046
1915023.64646;4222786.74887
1913067.60251;4225792.18042
1914400.22762;4223977.96176
1914396.01564;4223369.11473
1914334.29922;4222200.6249
1913901.74501;4221634.43922
1915339.50672;4225721.66793
1912862.6221;4223569.13804
1914920.50115;4225202.60573
1914778.20796;4222480.75629
1913384.53185;4225338.89876
1914934.88979;4221401.84816
1913093.38597;4222947.08459
1915249.0094;4225900.06693
1913957.50796;4223174.12309
1914846.41102;4222330.59162
1914444.46767;4224305.73471
1915721.95077;4222804.64859
1916082.04538;4223216.83773
1914212.18909;4222494.07162
1913670.15909;4225125.98099
1915224.22392;4221890.06994
1916088.08661;4223267.92441
1913370.93251;4224950.2337
1913110.62928;4223603.32677
1915443.93891;4222788.03038
1912596.5128;4223857.47082
1913414.62151;4225264.90221
1914615.26764;4224354.87107
1913780.55726;4223098.65871
1916223.67762;4223277.20632
1913124.09853;4221280.12008
1914419.68408;4223914.83785
1914698.66811;4225057.00365
1915185.83044;4222820.61606
1914212.91527;4222062.11576
1915175.42033;4224527.87673
1913017.16152;4222313.52747
1915309.75444;4225714.89362
1914233.81211;4221964.38634
1914077.85052;4222128.96097
1914964.73593;4222552.76745
1914405.0369;4221527.04756
1915557.23969;4224370.85832
1912998.69808;4222981.6729
1913030.09;4225769.19
1912104.98259;4226381.96554
1913966.6921;4221350.4316
1912728.38715;4222043.53045
1915130.22754;4224645.70176
1915649.09582;4224612.33909
1915053.79425;4222813.57928
1913127.49236;4221421.78622
1914218.52657;4222204.07298
1912951.21597;4223027.13494
1913964.36085;4221693.31197
1914645.6464;4224622.19852
1914763.80101;4222861.82276
1915395.85151;4223049.23306
1915131.82384;4221062.06386
1913012.41271;4222724.52953
1913782.76976;4223924.11564
1915007.63435;4224794.45192
1914266.51662;4221573.97297
1915655.66359;4222755.72217
1915166.48593;4224522.60948
1912524.98491;4222562.67638
1915336.12315;4221910.5282
1915167.78762;4221500.34542
1915409.33484;4224597.55919
1912919.96669;4222263.26212
1915317.1775;4222671.36642
1912015.46227;4226309.35088
1912598.35861;4223211.40536
1914881.62876;4224723.62524
1912564.15692;4222562.75475
1914840.79916;4222185.1998
1912966.87791;4225687.97886
1914554.89648;4221888.70157
1912905.65469;4221246.80381
1912913.03446;4224775.66284
1913014.47076;4224794.90766
1915474.58769;4222635.8273
1912937.1256;4225818.99425
1913764.12229;4223598.55083
1913162.12878;4222854.19296
1913447.03689;4225652.85457
1915278.96291;4223209.69059
1913267.1248;4222647.95629
1914272.98643;4221993.94557
1914578.41849;4222464.18052
1913717.21786;4221557.03926
1914840.17477;4222527.93672
1914351.81032;4224007.85071
1914936.33662;4224412.9921
1912550.46881;4225904.19551
1914397.30475;4221810.69988
1912595.87822;4223786.24575
1912710.32056;4221973.34407
1912479.46927;4223733.59345
1915190.3813;4224869.44528
1913673.5331;4224123.99899
1915267.43053;4222273.91019
1915079.56846;4222536.82025
1913390.24426;4225576.07475
1913927.37607;4221725.3266
1915416.44201;4223190.00636
1915022.49905;4222476.19092
1914311.85113;4221563.47324
1914538.06975;4224417.01523
1914296.5547;4224061.08794
1914438.66609;4221917.20329
1914313.79462;4223391.21524
1912698.3345;4225769.61117
1915339.3963;4221751.19938
1913129.29719;4224406.77817
1913470.93678;4222936.27128
1914667.36353;4222892.10204
1913381.2975;4225406.09615
1915141.57194;4222396.31371
1914105.77209;4222738.81458
1915600.01287;4223478.02857
1913388.70546;4225086.07412
1913440.51734;4224396.66507
1914782.82682;4220732.3955
1913618.63412;4221489.88593
1914643.38708;4224088.08634
1915421.6257;4224716.76211
1915146.67352;4224696.82823
1915184.67582;4223171.22619
1915670.28584;4224606.0136
1913500.06602;4223086.69634
1915702.87362;4222519.56952
1912884.14791;4224939.20783
1914291.89133;4224114.23828
1913656.47141;4224673.30234
1914268.76645;4221326.5238
1912164.77841;4226261.37529
1914221.18093;4221936.74734
1915014.18701;4222086.64624
1915554.1968;4223520.02112
1915560.16148;4223218.72078
1915759.89614;4224585.97465
1914255.3208;4224165.95877
1915586.92595;4225175.15694
1914122.52495;4223107.99834
1914433.08546;4222241.28072
1915540.32497;4222316.14162
1912532.20409;4222333.32329
1915501.62981;4225089.46079
1912699.22978;4223111.14193
1913409.91627;4225347.9178
1915611.29533;4223210.1899
1912697.51318;4222661.59523
1913902.61281;4224082.96018
1913636.73781;4223084.19283
1915799.87061;4224497.9751
1914217.91625;4223778.33933
1915408.06099;4224551.72356
1915284.90489;4224627.55636
1912733.57435;4225686.73555
1915043.16413;4225187.65699
1914798.84166;4222226.67385
1912990.25997;4225690.84463
1915585.24686;4225192.81949
1914804.87253;4225244.44338
1915152.37638;4222826.16689
1915655.11659;4224247.28299
1913139.19158;4222154.91312
1913640.75089;4221680.69187
1912692.80181;4223105.58591
1915276.46843;4223212.24506
1914878.85135;4224393.88425
1916081.65587;4223218.77451
1912667.62974;4223234.134
1915017.11703;4225223.68637
1912889.44842;4223757.4078
1912939.59825;4225018.00368
1914068.87792;4224466.73275
1914816.38138;4222309.63606
1915729.73066;4224584.31851
1915994.98821;4223158.18607
1912577.3866;4222264.60299
1913604.33966;4221770.91287
1914876.82924;4221796.42761
1913864.0314;4222537.78463
1912592.04161;4222364.43769
1914306.38339;4221324.20022
1914644.09604;4224015.03938
1913111.39597;4223551.16594
1913263.15551;4223049.63622
1915278.8613;4224700.27778
1912596.39525;4223842.50342
1914335.85212;4222024.74653
1912915.683;4225109.97275
1914284.75573;4224207.17274
1915291.74726;4223196.377
1915252.15062;4224676.59384
1914693.72587;4225413.67345
1914525.00659;4221863.42895
1914212.34471;4222076.2675
1913180.53887;4224423.18789
1913553.14137;4223091.87267
1913037.25054;4221516.35688
1915615.14631;4222809.98063
1915412.09566;4224730.30016
1914029.13277;4222834.10843
1914970.89111;4222652.06937
1915010.47917;4225795.96091
1914811.5347;4224298.65128
1913253.93425;4223067.93251
1913915.46071;4221362.71552
1915455.11959;4222536.19264
1914288.83891;4224083.14593
1913723.61594;4225246.11354
1915184.60437;4221471.57313
1914915.92549;4222660.1721
1914405.51074;4221522.24452
1913773.18216;4225227.44842
1914236.09966;4224033.27711
1914056.89843;4221356.73261
1913023.0;4225714.23
1912557.33462;4224497.68431
1914114.69674;4222100.99699
1915053.91451;4222261.44444
1912377.23535;4222418.92464
1912606.14767;4223270.17418
1916083.69049;4223181.43291
1914057.92117;4222878.33573
1913156.09658;4225228.2767
1914797.38758;4222349.94401
1914838.35181;4222164.2195
1915123.26289;4222055.96071
1912697.5914;4221915.53717
1915324.99906;4222254.04068
1914321.61255;4222560.58155
1915009.56098;4222925.51851
1914364.47561;4222078.90439
1912812.16839;4224890.67343
1914787.31665;4222235.7958
1914256.71487;4222541.35161
1914926.80469;4225495.75633
1915298.51865;4225715.46769
1915055.53673;4224659.24633
1912798.941;4221814.76681
1913565.42922;4223153.67126
1914448.33185;4221420.77254
1913440.29627;4224870.89602
1915190.86484;4222786.68199
1914740.84145;4225256.47227
1915487.57362;4223709.94834
1913716.60261;4224863.31847
1914420.95624;4222197.00978
1914811.67381;4220957.08172
1912723.87484;4221209.56427
1913766.11571;4225224.73487
1912998.9457;4221429.78288
1912755.63741;4224978.74293
1916235.7323;4223279.76145
1912484.71611;4222542.6093
1914049.13812;4223988.94924
1915316.44012;4221453.19418
1916023.0355;4223184.51327
1912876.96801;4221442.38743
1912811.21477;4222790.24268
1912998.87603;4224228.80964
1915463.57205;4223176.50186
1915049.89707;4222629.16605
1914213.83239;4221902.85514
1914045.93391;4221881.70405
1913679.32556;4223036.7279
1915646.28571;4222618.73782
1912468.46082;4224137.47621
1913102.89772;4221618.91881
1913673.13498;4225187.47439
1914028.52002;4221712.5519
1914645.40025;4223554.67696
1915302.21855;4225365.55502
1915242.07508;4222786.37612
1914687.47398;4221531.2737
1915144.92045;4222825.25303
1912934.81953;4225215.56644
1915153.45139;4222667.68152
1914868.7377;4221803.42532
1913216.80391;4225749.8224
1914514.37412;4221488.54669
1915547.34496;4225070.3674
1915516.20173;4225133.02862
1914805.23927;4221438.43344
1915347.83832;4225186.1087
1915424.83176;4224659.53526
1914893.90166;4225247.44053
1913205.98274;4222799.33426
1914958.07544;4223302.6509
1915027.18937;4225005.15276
1914458.60757;4223651.13648
1914456.39219;4221707.2829
1912878.16398;4225599.60989
1913859.57157;4223350.52819
1914917.94209;4225265.0201
1912978.588;4225575.87461
1914967.00072;4221603.79237
1915071.73957;4222557.6219
1912771.51764;4221999.8968
1914449.93853;4221977.45596
1912655.6148;4221830.73124
1914040.44222;4222639.69986
1914669.80676;4223143.71681
1913207.00219;4222316.50926
1914744.0177;4222470.85471
1912496.43863;4224172.67816
1913250.56482;4222707.66219
1913216.7324;4225689.77008
1915378.87053;4221567.40161
1913744.88024;4221512.1821
1915448.84916;4224566.75588
1915025.31067;4223266.44272
1914783.98672;4222291.47846
1914634.24053;4225117.39988
1913296.65533;4222751.86161
1914011.84375;4224396.4118
1914124.53627;4224204.46763
1914147.7421;4221518.21307
1913482.8269;4223682.61167
1912738.98955;4222082.5864
1913017.08073;4221509.44929
1915807.86803;4223594.8844
1912701.95436;4221750.19146
1916194.07113;4222838.06122
1915012.57361;4222877.67608
1915551.03047;4224646.90354
1915350.77461;4225146.85003
1914672.94531;4224036.86401
1914753.5815;4222560.93633
1913198.17662;4222784.69061
1913378.49607;4225411.17661
1915366.07379;4223576.64956
1914184.00753;4224480.6257
1913488.2331;4223297.71778
1913456.69099;4225253.60818
1914453.12949;4222026.31747
1914758.54484;4222560.5052
1913915.73074;4221719.10484
1913915.56164;4223163.91721
1915059.95289;4224726.88359
1913414.57585;4224545.90561
1915369.3309;4221970.99528
1912585.88368;4221925.03448
1915061.52035;4225149.56731
1914626.93174;4223893.87924
1914575.84691;4223340.40903
1914377.24603;4221825.84104
1915481.69089;4223165.47292
1914449.27582;4221987.32886
1913420.28494;4224539.23345
1912547.75043;4224787.99897
1915020.26741;4225068.96715
1915070.59465;4222384.04657
1914759.68433;4222410.17574
1913596.08725;4224981.69888
1914382.75384;4224257.85017
1914209.96082;4222112.82941
1914462.42503;4224097.05969
1914432.66248;4221524.25016
1915098.99998;4222788.57062
1913027.8838;4225683.88594
1915543.77394;4223255.80458
1913739.3948;4225188.35806
1914926.17333;4224461.51175
1913094.33853;4222833.0702
1913061.33759;4223246.11499
1914892.07846;4222267.13432
1915637.64885;4223090.63624
1915065.13342;4225655.09783
1913529.09024;4222936.53869
1913780.56721;4223482.95728
1914031.56516;4222873.73298
1913577.16153;4223079.48639
1914472.90871;4223685.24787
1913157.86337;4222210.65254
1914943.36783;4222234.63235
1913480.25358;4225640.1063
1915476.95487;4224624.445
1914531.13306;4224161.85574
1912878.76881;4225476.77666
1915200.43032;4222481.19295
1914465.65492;4222018.74828
1915317.40683;4225405.71609
1914914.61414;4224789.19769
1914443.63503;4223661.76961
1913776.0708;4225179.29536
1915133.25757;4222415.29011
1915479.41209;4222514.30248
1914233.9787;4221998.1274
1913454.14182;4225259.1267
1915153.75438;4223187.01774
1914827.2351;4220535.34753
1914067.02816;4223145.20293
1915375.99903;4224770.18081
1912745.50888;4222031.9402
1913566.15306;4223070.41492
1915217.6806;4222926.05092
1914335.22847;4221957.85854
1914858.16713;4222380.83771
1914220.08892;4221948.43527
1915118.45604;4222693.12863
1916011.72826;4223578.56339
1914759.89325;4223838.48207
1913556.84163;4223098.98962
1911988.51061;4226281.41702
1914955.626;4224515.61413
1912396.56978;4222641.6054
1913870.61037;4223477.57186
1915213.15242;4224852.36594
1913524.97884;4222932.61928
1916173.47625;4223276.29806
1914642.95088;4221708.43921
1914472.01337;4221874.94619
1915349.86052;4225347.77136
1913802.72167;4223444.28807
1913384.22194;4225381.46706
1915460.46106;4224685.54488
1914414.54978;4221904.78996
1912772.79485;4221820.03392
1915233.18558;4222741.95458
1914915.27694;4225273.47014
1914557.32801;4223301.08253
1915377.81347;4224822.63866
1914557.21399;4225015.1955
1915048.16511;4223969.6763
1915762.58956;4223595.64456
1914798.89483;4222367.69263
1915642.66787;4225379.9487
1913175.65615;4225588.47865
1915184.81959;4221460.63584
1913443.52316;4225280.13308
1914459.28748;4222796.9963
1915561.0454;4222865.26981
1912829.01727;4221448.33232
1912883.52902;4225095.57628
1915265.8516;4222266.70685
1915086.20306;4225470.27746
1912950.17636;4224865.08786
1914700.71477;4224024.62967
1915690.27246;4225295.47054
1914464.74602;4224666.32459
1915053.98016;4222752.72293
1914216.06593;4222245.05697
1914353.26254;4223986.80098
1915445.26025;4224504.75542
1914848.32267;4222321.52825
1915598.49188;4222301.91009
1915198.20188;4222624.0379
1914489.34268;4221884.45487
1912427.12716;4222407.55988
1912862.23448;4224778.50059
1915848.22196;4224591.38207
1914694.2612;4222895.35277
1915768.24564;4222853.06631
1913349.09387;4224686.81267
1915590.32981;4223747.33308
1912479.35938;4222337.53337
1915326.76476;4222911.31741
1912945.17229;4222985.44862
1913193.95174;4224091.97823
1915497.37708;4223175.75207
1914654.63935;4222009.26911
1914663.43435;4221711.76585
1912768.56539;4222771.98643
1915315.26104;4225714.35874
1912501.59344;4225967.50328
1913051.26685;4221687.11073
1915677.56115;4222677.22631
1914650.57447;4221295.97703
1914565.40179;4221812.27192
1914506.65784;4222127.19113
1914235.82917;4221968.41874
1914372.82331;4223817.73022
1914820.42088;4220822.43031
1914045.78937;4224373.93717
1914363.48207;4224247.96619
1914876.28591;4221811.6876
1915676.19685;4223158.51296
1915250.6026;4225161.56639
1914017.96737;4224384.36215
1913298.22595;4222998.41821
1914760.76169;4224667.86922
1914288.03939;4224099.82819
1915123.32542;4224015.52041
1915426.23744;4224606.22008
1912670.09182;4223185.38274
1914213.6973;4222057.87534
1915126.43877;4225482.50378
1915345.05605;4221980.03065
1914808.87423;4222278.00171
1915646.86606;4224574.27136
1914463.72055;4221751.89095
1912682.47245;4223077.97072
1913800.43939;4225171.82401
1915834.45802;4223117.04047
1915239.94363;4224676.78056
1913632.91654;4224804.0087
1914665.98179;4222897.21615
1914394.32546;4221521.35871
1915177.89701;4222628.10706
1914659.60213;4222118.71924
1914188.09817;4222290.79021
1912799.80402;4225652.82383
1914833.26902;4220626.7745
1915676.1845;4223109.45538
1915386.81967;4224638.52673
1913554.34649;4224784.53179
1914152.84497;4221434.86372
1913224.95656;4225751.65087
1913941.63035;4221974.76217
1914782.95699;4222719.4326
1915323.54379;4225362.39433
1914321.46518;4222098.17618
1914695.79279;4223441.76013
1912517.11589;4223733.79023
1913282.74052;4224551.00646
1915398.07834;4224693.75238
1912949.3431;4224849.44154
1912598.72448;4221438.84095
1914399.60871;4223976.822
1913874.43105;4223332.08854
1913212.91089;4224126.63865
1914968.86271;4220536.81369
1915579.18394;4225148.92819
1914315.79391;4222563.86614
1914490.91848;4223838.54403
1913396.84807;4225567.38912
1914222.9934;4222135.83653
1912761.14027;4222086.23498
1914040.24895;4222141.69988
1914191.66605;4223067.26728
1914546.32559;4224090.6007
1914228.80563;4223112.54774
1915192.26129;4225291.25477
1913311.07527;4223025.02553
1914775.11726;4222403.53473
1913761.0391;4225229.3535
1914237.59605;4221913.88441
1912721.26697;4225713.47533
1912685.82383;4223036.72515
1915347.68739;4222675.50999
1914933.43722;4221405.30828
1914552.89894;4224157.69259
1914970.90189;4224525.45222
1912778.09451;4221762.10039
1914406.55852;4224081.66396
1914062.94436;4224465.9806
1914250.54096;4221301.68252
1914448.86606;4221466.97953
1915238.44337;4224679.11557
1912083.54767;4226327.97606
1914917.32414;4222434.5241
1915407.92779;4224586.82983
1912558.49376;4221273.74849
1913528.0578;4223928.35731
1913655.77103;4225160.17116
1912676.13923;4221908.12775
1912548.38129;4223600.35326
1913158.40133;4224370.46349
1913854.19842;4223279.84901
1915322.18435;4221441.87222
1912666.18443;4223198.9606
1912462.10356;4226007.25879
1914980.2799;4224778.73934
1914576.93187;4223343.48253
1912848.38453;4221865.64931
1913372.55365;4225475.92264
1914386.77325;4224100.03808
1915294.51793;4224740.20006
1914753.88083;4222463.05157
1913689.4015;4225203.55247
1914042.17271;4221359.72302
1912691.58288;4223086.16126
1915292.66857;4224741.5838
1912649.08464;4221818.50171
1913005.53376;4222731.06954
1915433.7318;4224724.38666
1914158.10001;4223059.78127
1913455.30657;4224747.55687
1915367.09931;4225338.29429
1914055.67809;4222897.03245
1915005.58748;4225540.11996
1912605.75438;4221800.46965
1913978.17609;4223906.78955
1914893.37761;4222316.28015
1914325.7028;4223424.61809
1914769.38123;4225118.27867
1915306.98;4224001.52438
1915454.96639;4224609.69936
1914044.71665;4222891.67374
1915494.84783;4222932.33911
1915074.36388;4222628.88517
1913331.44968;4222381.28811
1914791.11643;4220571.19727
1912941.88296;4224851.55103
1914251.55249;4223095.21966
1915033.8792;4222601.91543
1914581.74318;4223341.60957
1913158.64423;4224129.73443
1915205.79053;4222563.82752
1915347.13984;4222631.58363
1914881.15213;4221817.2814
1914985.4019;4225160.04651
1914441.55737;4221692.69402
1912799.34654;4221910.98522
1913465.29424;4222949.77425
1915159.46599;4221894.73519
1912654.05451;4223222.69917
1912541.73581;4222078.07087
1915411.54286;4223043.89322
1914917.70067;4222353.02326
1915249.31593;4222902.53777
1913455.94248;4225197.92936
1913417.35254;4224372.20384
1913978.31948;4224593.48305
1914963.33566;4225289.62003
1913631.30502;4221483.56132
1914336.17146;4224041.71318
1913231.37513;4225561.38521
1912487.59728;4222541.48375
1912723.27169;4223258.0725
1914919.14827;4222702.85768
1915101.68443;4222465.71787
1915731.77124;4222792.23017
1914215.2481;4222257.43875
1915593.25888;4222902.9908
1915266.06255;4222914.88053
1914964.55097;4222313.12048
1912563.7965;4221252.39391
1912873.93095;4225489.908
1915223.3373;4221480.58102
1914029.21063;4222864.7548
1914148.32668;4223758.30881
1914809.75763;4222355.87937
1913761.84176;4225186.22153
1914843.7447;4225532.4733
1914401.83664;4222110.12807
1915013.91719;4222661.5849
1914871.53363;4225381.40198
1914608.38464;4225202.51247
1914716.52866;4224722.31639
1914780.95867;4222365.11984
1915002.27877;4224436.41162
1913995.63553;4221878.5636
1914337.23338;4224146.56518
1915220.96018;4221584.73763
1914492.16091;4221600.45558
1915639.14823;4225367.88306
1913755.60621;4224889.79114
1914477.81893;4221781.31275
1912671.77384;4222682.92548
1913449.38333;4225207.23659
1913652.12499;4221473.25587
1913741.47785;4223250.91744
1915402.56018;4222162.04083
1913475.11428;4225177.22663
1912834.33553;4225557.3752
1913134.89262;4221996.45588
1912714.23973;4221467.88379
1913465.6434;4224762.61238
1915006.08503;4225389.01403
1914812.78584;4222862.55832
1914056.704;4224556.37753
1913458.0752;4225606.67304
1913599.99194;4223926.90476
1914334.75422;4222011.96918
1914667.30631;4222888.52616
1914730.5794;4225244.04086
1914881.17508;4223868.43007
1913880.74661;4223671.75956
1914003.36048;4223201.03787
1913022.6435;4225682.29295
1912517.50783;4223580.35078
1916085.06528;4223186.82899
1914468.37832;4222793.65742
1913024.81231;4224752.20786
1913155.56656;4225259.65099
1915518.67391;4222255.5069
1915332.88472;4221953.5903
1915452.43957;4224559.68572
1914096.1529;4224732.32787
1912612.47893;4222887.64062
1914157.13153;4222594.09771
1914694.90447;4222682.62261
1913159.61334;4223576.77738
1912643.30931;4223760.74487
1914714.65542;4225861.45762
1912865.47488;4221444.44366
1915281.04012;4224878.54628
1915518.84739;4222921.67958
1914761.68231;4222480.42218
1915008.21612;4225092.81176
1913122.78815;4225599.09744
1914774.88415;4224298.89668
1915140.42211;4221518.86312
1914814.34494;4222250.24536
1912911.42131;4222687.4073
1914562.55874;4221757.79722
1913187.75922;4225143.9365
1913551.79902;4223091.51064
1912963.94447;4224771.64039
1915100.1907;4222844.4961
1914861.01799;4224312.44589
1912704.37597;4222053.74695
1914327.44655;4222114.60488
1914909.76545;4225237.3748
1915388.24092;4223140.46705
1915637.59191;4223915.82756
1913802.9043;4223478.42883
1913574.55884;4222987.68421
1914648.94686;4221472.4797
1914442.34662;4222096.95895
1913672.77948;4224777.21801
1913768.45382;4223636.07599
1915855.34241;4224543.47835
1913742.99982;4225229.76775
1915241.36561;4223223.78659
1916081.07161;4223170.20567
1914357.58568;4221570.14866
1915530.4409;4223512.63202
1914993.22915;4223305.01341
1913387.3013;4224537.93739
1913729.82028;4225235.97132
1915668.69365;4222659.70589
1912806.97283;4221357.71414
1913940.36241;4224533.61038
1913367.71549;4222411.52701
1913339.20207;4224195.62307
1912594.96593;4221962.71302
1913010.81726;4221521.4414
1914067.67583;4223711.74573
1913353.05539;4223071.75661
1915709.33782;4225198.55598
